"ID","Height_Ext","Length_Ext","Width_Ext","Thick","Volume_Intermal","Price_RRC"
"2.46_4.96_6.16_80","2.46","4.96","6.16","80","66.24","669958"
"2.46_4.96_6.3_80","2.46","4.96","6.3","80","67.79","681350"
"2.46_4.96_6.46_80","2.46","4.96","6.46","80","69.55","694369"
"2.46_4.96_6.6_80","2.46","4.96","6.6","80","71.1","705760"
"2.46_4.96_6.76_80","2.46","4.96","6.76","80","72.86","718779"
"2.46_4.96_6.9_80","2.46","4.96","6.9","80","74.41","730170"
"2.46_4.96_7.06_80","2.46","4.96","7.06","80","76.18","743189"
"2.46_4.96_7.2_80","2.46","4.96","7.2","80","77.72","754580"
"2.46_4.96_7.36_80","2.46","4.96","7.36","80","79.49","767599"
"2.46_4.96_7.5_80","2.46","4.96","7.5","80","81.03","778991"
"2.46_4.96_7.66_80","2.46","4.96","7.66","80","82.8","792009"
"2.46_4.96_7.8_80","2.46","4.96","7.8","80","84.35","803401"
"2.46_4.96_7.96_80","2.46","4.96","7.96","80","86.11","816419"
"2.46_4.96_8.1_80","2.46","4.96","8.1","80","87.66","827811"
"2.46_4.96_8.26_80","2.46","4.96","8.26","80","89.42","840830"
"2.46_4.96_8.4_80","2.46","4.96","8.4","80","90.97","852221"
"2.46_4.96_8.56_80","2.46","4.96","8.56","80","92.74","865240"
"2.46_4.96_8.7_80","2.46","4.96","8.7","80","94.28","876631"
"2.46_5.1_5.1_80","2.46","5.1","5.1","80","56.13","595317"
"2.46_5.1_5.26_80","2.46","5.1","5.26","80","57.95","608583"
"2.46_5.1_5.4_80","2.46","5.1","5.4","80","59.54","620191"
"2.46_5.1_5.56_80","2.46","5.1","5.56","80","61.35","633457"
"2.46_5.1_5.7_80","2.46","5.1","5.7","80","62.95","645065"
"2.46_5.1_5.86_80","2.46","5.1","5.86","80","64.76","658331"
"2.46_5.1_6_80","2.46","5.1","6","80","66.35","669939"
"2.46_5.1_6.16_80","2.46","5.1","6.16","80","68.17","683205"
"2.46_5.1_6.3_80","2.46","5.1","6.3","80","69.76","694813"
"2.46_5.1_6.46_80","2.46","5.1","6.46","80","71.58","708080"
"2.46_5.1_6.6_80","2.46","5.1","6.6","80","73.17","719687"
"2.46_5.1_6.76_80","2.46","5.1","6.76","80","74.99","732954"
"2.46_5.1_6.9_80","2.46","5.1","6.9","80","76.58","744562"
"2.46_5.1_7.06_80","2.46","5.1","7.06","80","78.4","757828"
"2.46_5.1_7.2_80","2.46","5.1","7.2","80","79.99","769436"
"2.46_5.1_7.36_80","2.46","5.1","7.36","80","81.81","782702"
"2.46_5.1_7.5_80","2.46","5.1","7.5","80","83.4","794310"
"2.46_5.1_7.66_80","2.46","5.1","7.66","80","85.22","807576"
"2.46_5.1_7.8_80","2.46","5.1","7.8","80","86.81","819184"
"2.46_5.1_7.96_80","2.46","5.1","7.96","80","88.62","832450"
"2.46_5.1_8.1_80","2.46","5.1","8.1","80","90.21","844058"
"2.46_5.1_8.26_80","2.46","5.1","8.26","80","92.03","857324"
"2.46_5.1_8.4_80","2.46","5.1","8.4","80","93.62","868932"
"2.46_5.1_8.56_80","2.46","5.1","8.56","80","95.44","882198"
"2.46_5.1_8.7_80","2.46","5.1","8.7","80","97.03","893806"
"2.46_5.1_8.86_80","2.46","5.1","8.86","80","98.85","907072"
"2.46_5.26_5.26_80","2.46","5.26","5.26","80","59.82","622132"
"2.46_5.26_5.4_80","2.46","5.26","5.4","80","61.47","633988"
"2.46_5.26_5.56_80","2.46","5.26","5.56","80","63.34","647536"
"2.46_5.26_5.7_80","2.46","5.26","5.7","80","64.98","659392"
"2.46_5.26_5.86_80","2.46","5.26","5.86","80","66.86","672941"
"2.46_5.26_6_80","2.46","5.26","6","80","68.5","684796"
"2.46_5.26_6.16_80","2.46","5.26","6.16","80","70.38","698345"
"2.46_5.26_6.3_80","2.46","5.26","6.3","80","72.02","710200"
"2.46_5.26_6.46_80","2.46","5.26","6.46","80","73.9","723749"
"2.46_5.26_6.6_80","2.46","5.26","6.6","80","75.54","735604"
"2.46_5.26_6.76_80","2.46","5.26","6.76","80","77.42","749153"
"2.46_5.26_6.9_80","2.46","5.26","6.9","80","79.06","761009"
"2.46_5.26_7.06_80","2.46","5.26","7.06","80","80.94","774558"
"2.46_5.26_7.2_80","2.46","5.26","7.2","80","82.58","786413"
"2.46_5.26_7.36_80","2.46","5.26","7.36","80","84.46","799962"
"2.46_5.26_7.5_80","2.46","5.26","7.5","80","86.1","811817"
"2.46_5.26_7.66_80","2.46","5.26","7.66","80","87.98","825366"
"2.46_5.26_7.8_80","2.46","5.26","7.8","80","89.62","837221"
"2.46_5.26_7.96_80","2.46","5.26","7.96","80","91.49","850770"
"2.46_5.26_8.1_80","2.46","5.26","8.1","80","93.14","862626"
"2.46_5.26_8.26_80","2.46","5.26","8.26","80","95.01","876175"
"2.46_5.26_8.4_80","2.46","5.26","8.4","80","96.66","888030"
"2.46_5.26_8.56_80","2.46","5.26","8.56","80","98.53","901579"
"2.46_5.26_8.7_80","2.46","5.26","8.7","80","100.17","913434"
"2.46_5.26_8.86_80","2.46","5.26","8.86","80","102.05","926983"
"2.46_5.26_9_80","2.46","5.26","9","80","103.69","938838"
"2.46_5.4_5.4_80","2.46","5.4","5.4","80","63.15","646059"
"2.46_5.4_5.56_80","2.46","5.4","5.56","80","65.08","659855"
"2.46_5.4_5.7_80","2.46","5.4","5.7","80","66.77","671927"
"2.46_5.4_5.86_80","2.46","5.4","5.86","80","68.7","685723"
"2.46_5.4_6_80","2.46","5.4","6","80","70.38","697795"
"2.46_5.4_6.16_80","2.46","5.4","6.16","80","72.31","711591"
"2.46_5.4_6.3_80","2.46","5.4","6.3","80","74","723663"
"2.46_5.4_6.46_80","2.46","5.4","6.46","80","75.93","737459"
"2.46_5.4_6.6_80","2.46","5.4","6.6","80","77.61","749531"
"2.46_5.4_6.76_80","2.46","5.4","6.76","80","79.54","763328"
"2.46_5.4_6.9_80","2.46","5.4","6.9","80","81.23","775399"
"2.46_5.4_7.06_80","2.46","5.4","7.06","80","83.16","789196"
"2.46_5.4_7.2_80","2.46","5.4","7.2","80","84.85","801268"
"2.46_5.4_7.36_80","2.46","5.4","7.36","80","86.77","815064"
"2.46_5.4_7.5_80","2.46","5.4","7.5","80","88.46","827136"
"2.46_5.4_7.66_80","2.46","5.4","7.66","80","90.39","840932"
"2.46_5.4_7.8_80","2.46","5.4","7.8","80","92.08","853004"
"2.46_5.4_7.96_80","2.46","5.4","7.96","80","94.01","866800"
"2.46_5.4_8.1_80","2.46","5.4","8.1","80","95.69","878872"
"2.46_5.4_8.26_80","2.46","5.4","8.26","80","97.62","892668"
"2.46_5.4_8.4_80","2.46","5.4","8.4","80","99.31","904740"
"2.46_5.4_8.56_80","2.46","5.4","8.56","80","101.24","918537"
"2.46_5.4_8.7_80","2.46","5.4","8.7","80","102.92","930609"
"2.46_5.4_8.86_80","2.46","5.4","8.86","80","104.85","944405"
"2.46_5.4_9_80","2.46","5.4","9","80","106.54","956477"
"2.46_5.4_9.16_80","2.46","5.4","9.16","80","108.47","970273"
"2.46_5.56_5.56_80","2.46","5.56","5.56","80","67.07","673934"
"2.46_5.56_5.7_80","2.46","5.56","5.7","80","68.81","686253"
"2.46_5.56_5.86_80","2.46","5.56","5.86","80","70.79","700332"
"2.46_5.56_6_80","2.46","5.56","6","80","72.53","712652"
"2.46_5.56_6.16_80","2.46","5.56","6.16","80","74.52","726731"
"2.46_5.56_6.3_80","2.46","5.56","6.3","80","76.26","739050"
"2.46_5.56_6.46_80","2.46","5.56","6.46","80","78.25","753129"
"2.46_5.56_6.6_80","2.46","5.56","6.6","80","79.98","765448"
"2.46_5.56_6.76_80","2.46","5.56","6.76","80","81.97","779528"
"2.46_5.56_6.9_80","2.46","5.56","6.9","80","83.71","791847"
"2.46_5.56_7.06_80","2.46","5.56","7.06","80","85.7","805929"
"2.46_5.56_7.2_80","2.46","5.56","7.2","80","87.44","818245"
"2.46_5.56_7.36_80","2.46","5.56","7.36","80","89.42","832324"
"2.46_5.56_7.5_80","2.46","5.56","7.5","80","91.16","844644"
"2.46_5.56_7.66_80","2.46","5.56","7.66","80","93.15","858723"
"2.46_5.56_7.8_80","2.46","5.56","7.8","80","94.89","871042"
"2.46_5.56_7.96_80","2.46","5.56","7.96","80","96.88","885121"
"2.46_5.56_8.1_80","2.46","5.56","8.1","80","98.61","897440"
"2.46_5.56_8.26_80","2.46","5.56","8.26","80","100.6","911520"
"2.46_5.56_8.4_80","2.46","5.56","8.4","80","102.34","923839"
"2.46_5.56_8.56_80","2.46","5.56","8.56","80","104.33","937918"
"2.46_5.56_8.7_80","2.46","5.56","8.7","80","106.07","950237"
"2.46_5.56_8.86_80","2.46","5.56","8.86","80","108.05","964315"
"2.46_5.56_9_80","2.46","5.56","9","80","109.79","976635"
"2.46_5.56_9.16_80","2.46","5.56","9.16","80","111.78","990714"
"2.46_5.56_9.3_80","2.46","5.56","9.3","80","113.52","1003034"
"2.72_1.36_1.36_80","2.72","1.36","1.36","80","3.69","133835"
"2.72_1.36_1.66_80","2.72","1.36","1.66","80","4.61","146984"
"2.72_1.36_1.96_80","2.72","1.36","1.96","80","5.53","160133"
"2.72_1.36_2.26_80","2.72","1.36","2.26","80","6.45","173281"
"2.72_1.36_2.4_80","2.72","1.36","2.4","80","6.88","179418"
"2.72_1.36_2.56_80","2.72","1.36","2.56","80","7.37","186431"
"2.72_1.36_2.7_80","2.72","1.36","2.7","80","7.8","192567"
"2.72_1.36_2.86_80","2.72","1.36","2.86","80","8.29","199580"
"2.72_1.36_3_80","2.72","1.36","3","80","8.72","205715"
"2.72_1.36_3.16_80","2.72","1.36","3.16","80","9.22","212728"
"2.72_1.36_3.3_80","2.72","1.36","3.3","80","9.65","218864"
"2.72_1.36_3.46_80","2.72","1.36","3.46","80","10.14","225877"
"2.72_1.36_3.6_80","2.72","1.36","3.6","80","10.57","232013"
"2.72_1.36_3.76_80","2.72","1.36","3.76","80","11.06","239026"
"2.72_1.36_3.9_80","2.72","1.36","3.9","80","11.49","245162"
"2.72_1.36_4.06_80","2.72","1.36","4.06","80","11.98","252174"
"2.72_1.36_4.2_80","2.72","1.36","4.2","80","12.41","258311"
"2.72_1.66_1.66_80","2.72","1.66","1.66","80","5.76","161126"
"2.72_1.66_1.96_80","2.72","1.66","1.96","80","6.91","175270"
"2.72_1.66_2.26_80","2.72","1.66","2.26","80","8.06","189413"
"2.72_1.66_2.4_80","2.72","1.66","2.4","80","8.6","196012"
"2.72_1.66_2.56_80","2.72","1.66","2.56","80","9.22","203555"
"2.72_1.66_2.7_80","2.72","1.66","2.7","80","9.75","210156"
"2.72_1.66_2.86_80","2.72","1.66","2.86","80","10.37","217699"
"2.72_1.66_3_80","2.72","1.66","3","80","10.91","224298"
"2.72_1.66_3.16_80","2.72","1.66","3.16","80","11.52","231841"
"2.72_1.66_3.3_80","2.72","1.66","3.3","80","12.06","238441"
"2.72_1.66_3.46_80","2.72","1.66","3.46","80","12.67","245984"
"2.72_1.66_3.6_80","2.72","1.66","3.6","80","13.21","252583"
"2.72_1.66_3.76_80","2.72","1.66","3.76","80","13.82","260126"
"2.72_1.66_3.9_80","2.72","1.66","3.9","80","14.36","266727"
"2.72_1.66_4.06_80","2.72","1.66","4.06","80","14.98","274270"
"2.72_1.66_4.2_80","2.72","1.66","4.2","80","15.51","280869"
"2.72_1.66_4.36_80","2.72","1.66","4.36","80","16.13","288407"
"2.72_1.66_4.5_80","2.72","1.66","4.5","80","16.67","298237"
"2.72_1.96_1.96_80","2.72","1.96","1.96","80","8.29","182505"
"2.72_1.96_2.26_80","2.72","1.96","2.26","80","9.68","205544"
"2.72_1.96_2.4_80","2.72","1.96","2.4","80","10.32","212608"
"2.72_1.96_2.56_80","2.72","1.96","2.56","80","11.06","220681"
"2.72_1.96_2.7_80","2.72","1.96","2.7","80","11.7","227744"
"2.72_1.96_2.86_80","2.72","1.96","2.86","80","12.44","235817"
"2.72_1.96_3_80","2.72","1.96","3","80","13.09","242881"
"2.72_1.96_3.16_80","2.72","1.96","3.16","80","13.82","250954"
"2.72_1.96_3.3_80","2.72","1.96","3.3","80","14.47","258018"
"2.72_1.96_3.46_80","2.72","1.96","3.46","80","15.21","266091"
"2.72_1.96_3.6_80","2.72","1.96","3.6","80","15.85","273155"
"2.72_1.96_3.76_80","2.72","1.96","3.76","80","16.59","281228"
"2.72_1.96_3.9_80","2.72","1.96","3.9","80","17.23","288292"
"2.72_1.96_4.06_80","2.72","1.96","4.06","80","17.97","296365"
"2.72_1.96_4.2_80","2.72","1.96","4.2","80","18.62","303429"
"2.72_1.96_4.36_80","2.72","1.96","4.36","80","19.35","311502"
"2.72_1.96_4.5_80","2.72","1.96","4.5","80","20","318566"
"2.72_1.96_4.66_80","2.72","1.96","4.66","80","20.74","326639"
"2.72_1.96_4.8_80","2.72","1.96","4.8","80","21.38","333702"
"2.72_2.26_2.26_80","2.72","2.26","2.26","80","11.29","221675"
"2.72_2.26_2.4_80","2.72","2.26","2.4","80","12.04","229202"
"2.72_2.26_2.56_80","2.72","2.26","2.56","80","12.9","237806"
"2.72_2.26_2.7_80","2.72","2.26","2.7","80","13.66","245333"
"2.72_2.26_2.86_80","2.72","2.26","2.86","80","14.52","253937"
"2.72_2.26_3_80","2.72","2.26","3","80","15.27","261464"
"2.72_2.26_3.16_80","2.72","2.26","3.16","80","16.13","270068"
"2.72_2.26_3.3_80","2.72","2.26","3.3","80","16.88","277596"
"2.72_2.26_3.46_80","2.72","2.26","3.46","80","17.74","286199"
"2.72_2.26_3.6_80","2.72","2.26","3.6","80","18.49","293727"
"2.72_2.26_3.76_80","2.72","2.26","3.76","80","19.35","302330"
"2.72_2.26_3.9_80","2.72","2.26","3.9","80","20.11","309858"
"2.72_2.26_4.06_80","2.72","2.26","4.06","80","20.97","309251"
"2.72_2.26_4.2_80","2.72","2.26","4.2","80","21.72","325988"
"2.72_2.26_4.36_80","2.72","2.26","4.36","80","22.58","324749"
"2.72_2.26_4.5_80","2.72","2.26","4.5","80","23.33","342119"
"2.72_2.26_4.66_80","2.72","2.26","4.66","80","24.19","344863"
"2.72_2.26_4.8_80","2.72","2.26","4.8","80","24.94","358250"
"2.72_2.26_4.96_80","2.72","2.26","4.96","80","25.8","361393"
"2.72_2.26_5.1_80","2.72","2.26","5.1","80","26.56","374381"
"2.72_2.4_2.4_80","2.72","2.4","2.4","80","12.85","236947"
"2.72_2.4_2.56_80","2.72","2.4","2.56","80","13.76","245797"
"2.72_2.4_2.7_80","2.72","2.4","2.7","80","14.57","253541"
"2.72_2.4_2.86_80","2.72","2.4","2.86","80","15.48","262392"
"2.72_2.4_3_80","2.72","2.4","3","80","16.29","270137"
"2.72_2.4_3.16_80","2.72","2.4","3.16","80","17.2","278987"
"2.72_2.4_3.3_80","2.72","2.4","3.3","80","18.01","286731"
"2.72_2.4_3.46_80","2.72","2.4","3.46","80","18.92","295582"
"2.72_2.4_3.6_80","2.72","2.4","3.6","80","19.73","303326"
"2.72_2.4_3.76_80","2.72","2.4","3.76","80","20.64","312176"
"2.72_2.4_3.9_80","2.72","2.4","3.9","80","21.45","319921"
"2.72_2.4_4.06_80","2.72","2.4","4.06","80","22.36","328772"
"2.72_2.4_4.2_80","2.72","2.4","4.2","80","23.17","336516"
"2.72_2.4_4.36_80","2.72","2.4","4.36","80","24.08","345367"
"2.72_2.4_4.5_80","2.72","2.4","4.5","80","24.89","353111"
"2.72_2.4_4.66_80","2.72","2.4","4.66","80","25.8","361961"
"2.72_2.4_4.8_80","2.72","2.4","4.8","80","26.61","369705"
"2.72_2.4_4.96_80","2.72","2.4","4.96","80","27.53","378556"
"2.72_2.4_5.1_80","2.72","2.4","5.1","80","28.33","386300"
"2.72_2.4_5.26_80","2.72","2.4","5.26","80","29.25","395151"
"2.72_2.56_2.56_80","2.72","2.56","2.56","80","14.75","254930"
"2.72_2.56_2.7_80","2.72","2.56","2.7","80","15.61","262922"
"2.72_2.56_2.86_80","2.72","2.56","2.86","80","16.59","272055"
"2.72_2.56_3_80","2.72","2.56","3","80","17.45","297294"
"2.72_2.56_3.16_80","2.72","2.56","3.16","80","18.43","289181"
"2.72_2.56_3.3_80","2.72","2.56","3.3","80","19.29","297172"
"2.72_2.56_3.46_80","2.72","2.56","3.46","80","20.28","296637"
"2.72_2.56_3.6_80","2.72","2.56","3.6","80","21.14","314297"
"2.72_2.56_3.76_80","2.72","2.56","3.76","80","22.12","312884"
"2.72_2.56_3.9_80","2.72","2.56","3.9","80","22.98","331422"
"2.72_2.56_4.06_80","2.72","2.56","4.06","80","23.96","340555"
"2.72_2.56_4.2_80","2.72","2.56","4.2","80","24.82","348548"
"2.72_2.56_4.36_80","2.72","2.56","4.36","80","25.8","341944"
"2.72_2.56_4.5_80","2.72","2.56","4.5","80","26.66","365673"
"2.72_2.56_4.66_80","2.72","2.56","4.66","80","27.65","374806"
"2.72_2.56_4.8_80","2.72","2.56","4.8","80","28.51","382797"
"2.72_2.56_4.96_80","2.72","2.56","4.96","80","29.49","391931"
"2.72_2.56_5.1_80","2.72","2.56","5.1","80","30.35","399922"
"2.72_2.56_5.26_80","2.72","2.56","5.26","80","31.33","409056"
"2.72_2.56_5.4_80","2.72","2.56","5.4","80","32.19","417048"
"2.72_2.56_5.56_80","2.72","2.56","5.56","80","33.18","414774"
"2.72_2.56_5.7_80","2.72","2.56","5.7","80","34.04","434173"
"2.72_2.56_5.86_80","2.72","2.56","5.86","80","35.02","443306"
"2.72_2.7_2.7_80","2.72","2.7","2.7","80","16.52","271131"
"2.72_2.7_2.86_80","2.72","2.7","2.86","80","17.56","280511"
"2.72_2.7_3_80","2.72","2.7","3","80","18.47","288719"
"2.72_2.7_3.16_80","2.72","2.7","3.16","80","19.51","298100"
"2.72_2.7_3.3_80","2.72","2.7","3.3","80","20.42","306308"
"2.72_2.7_3.46_80","2.72","2.7","3.46","80","21.46","315689"
"2.72_2.7_3.6_80","2.72","2.7","3.6","80","22.37","323898"
"2.72_2.7_3.76_80","2.72","2.7","3.76","80","23.41","333278"
"2.72_2.7_3.9_80","2.72","2.7","3.9","80","24.32","341486"
"2.72_2.7_4.06_80","2.72","2.7","4.06","80","25.36","350866"
"2.72_2.7_4.2_80","2.72","2.7","4.2","80","26.27","359075"
"2.72_2.7_4.36_80","2.72","2.7","4.36","80","27.31","368456"
"2.72_2.7_4.5_80","2.72","2.7","4.5","80","28.22","376664"
"2.72_2.7_4.66_80","2.72","2.7","4.66","80","29.26","386045"
"2.72_2.7_4.8_80","2.72","2.7","4.8","80","30.17","394253"
"2.72_2.7_4.96_80","2.72","2.7","4.96","80","31.21","403634"
"2.72_2.7_5.1_80","2.72","2.7","5.1","80","32.12","411842"
"2.72_2.7_5.26_80","2.72","2.7","5.26","80","33.16","421223"
"2.72_2.7_5.4_80","2.72","2.7","5.4","80","34.07","429431"
"2.72_2.7_5.56_80","2.72","2.7","5.56","80","35.11","438811"
"2.72_2.7_5.7_80","2.72","2.7","5.7","80","36.02","447020"
"2.72_2.7_5.86_80","2.72","2.7","5.86","80","37.06","456401"
"2.72_2.7_6_80","2.72","2.7","6","80","37.97","464608"
"2.72_2.7_6.16_80","2.72","2.7","6.16","80","39.01","473990"
"2.72_2.7_6.3_80","2.72","2.7","6.3","80","39.92","482198"
"2.72_2.86_2.86_80","2.72","2.86","2.86","80","18.66","290175"
"2.72_2.86_3_80","2.72","2.86","3","80","19.63","298631"
"2.72_2.86_3.16_80","2.72","2.86","3.16","80","20.74","307861"
"2.72_2.86_3.3_80","2.72","2.86","3.3","80","21.7","316749"
"2.72_2.86_3.46_80","2.72","2.86","3.46","80","22.81","326413"
"2.72_2.86_3.6_80","2.72","2.86","3.6","80","23.78","334869"
"2.72_2.86_3.76_80","2.72","2.86","3.76","80","24.88","344532"
"2.72_2.86_3.9_80","2.72","2.86","3.9","80","25.85","352987"
"2.72_2.86_4.06_80","2.72","2.86","4.06","80","26.96","362651"
"2.72_2.86_4.2_80","2.72","2.86","4.2","80","27.92","371107"
"2.72_2.86_4.36_80","2.72","2.86","4.36","80","29.03","380770"
"2.72_2.86_4.5_80","2.72","2.86","4.5","80","30","389225"
"2.72_2.86_4.66_80","2.72","2.86","4.66","80","31.1","398889"
"2.72_2.86_4.8_80","2.72","2.86","4.8","80","32.07","407345"
"2.72_2.86_4.96_80","2.72","2.86","4.96","80","33.18","417009"
"2.72_2.86_5.1_80","2.72","2.86","5.1","80","34.15","425464"
"2.72_2.86_5.26_80","2.72","2.86","5.26","80","35.25","435127"
"2.72_2.86_5.4_80","2.72","2.86","5.4","80","36.22","443583"
"2.72_2.86_5.56_80","2.72","2.86","5.56","80","37.32","453247"
"2.72_2.86_5.7_80","2.72","2.86","5.7","80","38.29","461703"
"2.72_2.86_5.86_80","2.72","2.86","5.86","80","39.4","471366"
"2.72_2.86_6_80","2.72","2.86","6","80","40.37","485733"
"2.72_2.86_6.16_80","2.72","2.86","6.16","80","41.47","495396"
"2.72_2.86_6.3_80","2.72","2.86","6.3","80","42.44","503852"
"2.72_2.86_6.46_80","2.72","2.86","6.46","80","43.55","513515"
"2.72_2.86_3_80","2.72","2.86","3","80","20.65","307302"
"2.72_2.86_3.16_80","2.72","2.86","3.16","80","21.81","317214"
"2.72_2.86_3.3_80","2.72","2.86","3.3","80","22.83","325885"
"2.72_2.86_3.46_80","2.72","2.86","3.46","80","23.99","335796"
"2.72_2.86_3.6_80","2.72","2.86","3.6","80","25.01","344468"
"2.72_2.86_3.76_80","2.72","2.86","3.76","80","26.17","354379"
"2.72_2.86_3.9_80","2.72","2.86","3.9","80","27.19","363051"
"2.72_2.86_4.06_80","2.72","2.86","4.06","80","28.35","372962"
"2.72_2.86_4.2_80","2.72","2.86","4.2","80","29.37","381634"
"2.72_2.86_4.36_80","2.72","2.86","4.36","80","30.54","396920"
"2.72_2.86_4.5_80","2.72","2.86","4.5","80","31.55","400217"
"2.72_2.86_4.66_80","2.72","2.86","4.66","80","32.72","410128"
"2.72_2.86_4.8_80","2.72","2.86","4.8","80","33.73","418801"
"2.72_2.86_4.96_80","2.72","2.86","4.96","80","34.9","428711"
"2.72_2.86_5.1_80","2.72","2.86","5.1","80","35.92","437384"
"2.72_2.86_5.26_80","2.72","2.86","5.26","80","37.08","447294"
"2.72_2.86_5.4_80","2.72","2.86","5.4","80","38.1","455967"
"2.72_2.86_5.56_80","2.72","2.86","5.56","80","39.26","465878"
"2.72_2.86_5.7_80","2.72","2.86","5.7","80","40.28","480461"
"2.72_2.86_5.86_80","2.72","2.86","5.86","80","41.44","490372"
"2.72_2.86_6_80","2.72","2.86","6","80","42.46","499044"
"2.72_2.86_6.16_80","2.72","2.86","6.16","80","43.62","508955"
"2.72_2.86_6.3_80","2.72","2.86","6.3","80","44.64","517627"
"2.72_2.86_6.46_80","2.72","2.86","6.46","80","45.8","527538"
"2.72_2.86_6.6_80","2.72","2.86","6.6","80","46.82","536210"
"2.72_3.16_3.16_80","2.72","3.16","3.16","80","23.04","333239"
"2.72_3.16_3.3_80","2.72","3.16","3.3","80","24.12","336326"
"2.72_3.16_3.46_80","2.72","3.16","3.46","80","25.34","346520"
"2.72_3.16_3.6_80","2.72","3.16","3.6","80","26.42","355439"
"2.72_3.16_3.76_80","2.72","3.16","3.76","80","27.65","365633"
"2.72_3.16_3.9_80","2.72","3.16","3.9","80","28.72","374553"
"2.72_3.16_4.06_80","2.72","3.16","4.06","80","29.95","384746"
"2.72_3.16_4.2_80","2.72","3.16","4.2","80","31.03","393666"
"2.72_3.16_4.36_80","2.72","3.16","4.36","80","32.26","403860"
"2.72_3.16_4.5_80","2.72","3.16","4.5","80","33.33","412779"
"2.72_3.16_4.66_80","2.72","3.16","4.66","80","34.56","422973"
"2.72_3.16_4.8_80","2.72","3.16","4.8","80","35.64","431893"
"2.72_3.16_4.96_80","2.72","3.16","4.96","80","36.86","442086"
"2.72_3.16_5.1_80","2.72","3.16","5.1","80","37.94","451006"
"2.72_3.16_5.26_80","2.72","3.16","5.26","80","39.17","461200"
"2.72_3.16_5.4_80","2.72","3.16","5.4","80","40.24","476030"
"2.72_3.16_5.56_80","2.72","3.16","5.56","80","41.47","486224"
"2.72_3.16_5.7_80","2.72","3.16","5.7","80","42.55","495144"
"2.72_3.16_5.86_80","2.72","3.16","5.86","80","43.78","505337"
"2.72_3.16_6_80","2.72","3.16","6","80","44.85","514257"
"2.72_3.16_6.16_80","2.72","3.16","6.16","80","46.08","524451"
"2.72_3.16_6.3_80","2.72","3.16","6.3","80","47.16","533370"
"2.72_3.16_6.46_80","2.72","3.16","6.46","80","48.38","543563"
"2.72_3.16_6.6_80","2.72","3.16","6.6","80","49.46","552484"
"2.72_3.16_6.76_80","2.72","3.16","6.76","80","50.69","562676"
"2.72_3.16_6.9_80","2.72","3.16","6.9","80","51.76","571596"
"2.72_3.3_3.3_80","2.72","3.3","3.3","80","25.24","347612"
"2.72_3.3_3.46_80","2.72","3.3","3.46","80","26.53","355904"
"2.72_3.3_3.6_80","2.72","3.3","3.6","80","27.65","359665"
"2.72_3.3_3.76_80","2.72","3.3","3.76","80","28.94","375481"
"2.72_3.3_3.9_80","2.72","3.3","3.9","80","30.06","384617"
"2.72_3.3_4.06_80","2.72","3.3","4.06","80","31.35","395058"
"2.72_3.3_4.2_80","2.72","3.3","4.2","80","32.48","404193"
"2.72_3.3_4.36_80","2.72","3.3","4.36","80","33.76","414634"
"2.72_3.3_4.5_80","2.72","3.3","4.5","80","34.89","423770"
"2.72_3.3_4.66_80","2.72","3.3","4.66","80","36.17","434212"
"2.72_3.3_4.8_80","2.72","3.3","4.8","80","37.3","443348"
"2.72_3.3_4.96_80","2.72","3.3","4.96","80","38.58","453789"
"2.72_3.3_5.1_80","2.72","3.3","5.1","80","39.71","462925"
"2.72_3.3_5.26_80","2.72","3.3","5.26","80","41","479277"
"2.72_3.3_5.4_80","2.72","3.3","5.4","80","42.12","488413"
"2.72_3.3_5.56_80","2.72","3.3","5.56","80","43.41","498855"
"2.72_3.3_5.7_80","2.72","3.3","5.7","80","44.53","507991"
"2.72_3.3_5.86_80","2.72","3.3","5.86","80","45.82","518432"
"2.72_3.3_6_80","2.72","3.3","6","80","46.94","527568"
"2.72_3.3_6.16_80","2.72","3.3","6.16","80","48.23","538009"
